0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,target
-1.3115972,-0.6568602,-2.2036316,1.5577096,3.240871,-0.466718,-0.8584318,0.33062488,-1.7950702,1.0272558,1.9505594,-0.084083,1.0032916,-0.6671981,-2.160705,-1.6646163,12
-1.4330286,-2.8035538,-0.23264275,-0.6780356,2.337899,-1.9406337,-0.07145491,-1.813869,-2.764351,1.3038987,1.0544459,-2.5462985,0.0023562983,0.3887892,0.07496505,-1.1283102,12
-1.4268396,-0.5324396,-1.4980085,2.4325037,4.0279837,-0.30935803,-1.139614,0.27861905,-2.6587317,-0.121847026,2.0545216,-1.0772473,-0.020620283,-1.3433287,-1.4726899,-1.0715102,12
0.05065152,-3.615105,-1.9650278,1.267527,3.5790048,-0.91363215,0.69380593,-0.024381112,-3.2314944,0.21841094,1.2374153,-1.6453339,-0.3998034,-0.7350259,0.88050014,0.67487526,12
-2.0219107,-0.9563072,-1.6823627,1.3703451,3.3099318,-4.0887275,-1.3131232,-0.9954187,-2.549121,0.09297394,1.9578383,0.48463058,-1.9149512,0.16329719,-2.8588533,-0.5404411,12
-1.3646219,-0.24154007,-0.38971755,0.87893295,3.6077719,0.5903178,-0.59353757,-1.7575036,-2.5289614,0.43108967,-0.39133805,1.5599738,-0.97756934,-1.5448191,2.0392787,0.380874,12
-1.4397354,-1.4709673,-2.4363809,1.8389559,3.483863,-0.48911318,0.3850349,-0.8597235,-3.6703312,-0.16376612,4.157558,-1.3051046,0.8931698,-1.7705483,-0.8610662,-1.6261749,12
-0.43968093,-0.92517513,-1.3199705,2.1007886,3.0055678,-1.4922155,-2.1721344,-0.8056388,-2.647907,1.6007003,4.4645395,-1.9084921,-0.46425942,0.22435579,-3.9249425,-1.425775,12
-2.3192065,-0.39305156,0.54136515,2.0544314,4.9373226,-0.77736783,0.36435708,-2.9105337,-2.0607724,0.15565169,2.199194,-0.41897404,-0.14723957,-1.4325227,-0.92817134,-1.0446877,12
-1.6106632,0.33730417,-2.5063708,0.50172555,2.6394477,-0.22774847,-1.0389346,2.1474648,-2.0037744,1.5849593,-1.5046706,0.21213156,-0.28301102,0.58532655,-1.0802953,-1.320618,12
-0.3750134,-2.870516,-1.2717602,0.27783912,2.0499058,-3.055843,-0.93831074,-2.7718625,-1.13153,-0.73488665,0.5432696,-0.7969414,-1.4181883,-0.7920995,-0.1741622,-1.1953683,12
-3.9124558,-1.8062928,0.4120409,1.9295268,3.885179,0.07320918,1.690988,-0.9655766,-3.1736526,-1.172621,1.4290617,0.18332726,-1.205755,-1.9644485,-1.7902099,-1.2496789,12
-1.8238049,-1.0936044,-0.42079377,1.3708518,3.5392587,-0.62493867,-1.2365364,0.4385624,-2.2664063,1.1905878,1.2706707,0.2667134,-2.3359845,-1.76986,-1.4660773,0.002569519,12
-2.5771587,-0.678502,-0.5337743,1.5506871,3.480525,-0.41030627,-0.5698476,0.3445505,-1.2535706,-0.6055861,0.65631723,1.4351194,-0.93459654,-1.3874707,-0.9917911,-0.29747984,12
-0.8162241,-2.6953824,-2.3093617,1.6295942,3.522687,-0.4357238,0.5127305,-0.03729039,-3.9632533,0.7525925,0.31473473,-1.6050851,-1.7049401,-3.050196,-0.21613792,0.5075981,12
-2.9168973,0.48025087,-0.72284687,1.2033387,3.6643097,0.14004417,0.009707063,1.1312714,-2.0079913,-0.06846803,-1.2716863,0.9102741,-0.10986689,0.1739127,-1.2050755,-2.3051343,12
-4.2336144,-0.5049156,-0.02493088,0.467056,3.2777188,-1.031386,2.4663322,-1.4610537,-2.8456738,-0.9450347,2.7761555,-0.0056163445,-0.65394795,-0.4385097,-1.5008866,-3.1414685,12
-0.9328791,-2.2168794,-0.917437,-0.06923355,1.8625005,-0.99536973,-1.6863356,-1.6277499,-2.640187,-0.40459356,-0.7551975,2.016601,-2.3625026,-3.2380347,-0.5941344,0.61926204,12
-1.4573499,0.7832394,0.080142364,-0.0024077147,3.6223137,2.43814,0.5425509,-2.6771848,-3.5451581,1.8505737,-0.20892309,2.0997312,-1.7830195,-1.0283839,2.613542,0.30637482,12
-3.5431218,-1.1315701,-0.03684381,0.81170815,2.9180477,0.5829695,0.71429074,0.5944944,-2.2909927,-0.25165877,0.2781421,0.07872268,-1.8660024,-1.2052821,-2.1183164,-1.2455927,12
