0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,target
-0.7807321,-1.2496992,0.96715164,0.124005094,4.064106,-1.6551551,-2.452561,0.7696741,-1.2603072,0.61248344,-0.048517637,0.97246253,-0.89823896,-0.8431961,0.95387125,-1.8572761,12
-4.471676,-0.8338961,0.578567,-0.29643852,2.6788425,1.0743085,3.3049688,-1.2444419,-2.3458023,-2.8644624,-0.24077831,0.31605512,0.44744357,-2.3217216,-1.2622591,-4.3557625,12
1.8973639,-0.44912553,0.1774332,2.936164,2.093053,-3.491644,-1.3312587,1.5943742,-0.7941477,-1.3471332,-3.0725865,-0.21964875,0.8860928,0.19984363,0.18076292,-5.0253477,12
0.34847754,-0.20691925,-0.91512036,-1.5670451,6.527208,1.0547593,-0.51776516,0.24863313,-0.28890908,-0.6689176,-0.48735675,-1.115118,-0.5907393,-0.21274723,2.936531,-0.9999,12
-1.3579577,-1.6715575,-0.1749592,1.4197814,1.7564566,-1.7792017,-0.39101034,0.8556625,-2.0585575,1.770853,-1.1438103,-1.0062461,-0.6791218,-1.5820727,0.35680673,-2.2402594,12
-2.1368659,-4.4428,0.021680009,-2.7540793,1.7291657,-1.3208474,-1.8109192,-3.4165363,-2.9476979,3.3257835,-0.9617097,-2.7282443,0.025592804,1.0914534,-1.3629143,-0.90121615,12
-2.6852899,-2.5196495,1.3261739,-0.39999312,2.3764348,0.41426495,0.60717905,-0.36983657,-0.5720778,0.30774584,-0.98234236,2.0069563,-0.0030787252,-0.30601788,-2.1542566,-4.172707,12
0.8367832,-1.7848666,-0.17321609,2.9644423,2.8947184,-3.364536,-1.643683,0.6321388,-0.89752245,-2.101637,-2.1344385,0.40032417,0.59197515,-0.37474537,0.102770045,-3.2002895,12
-1.3036323,-2.1831846,-1.4536539,0.2880252,2.2587423,-2.9268155,-2.5679734,0.35091007,-1.9464432,-0.062409528,-0.7219319,0.30171698,-0.71890783,0.39153826,-0.9561952,-1.8101643,12
-0.55762696,-1.5703965,0.7638725,3.1453462,2.8037877,-0.57620174,-1.7260288,0.48246706,-2.2861524,0.57972366,0.19701731,-1.1847941,-1.4718773,-2.5185313,-0.2959271,-1.6188748,12
0.63226587,-1.6198739,0.6938168,1.1621586,2.131195,-2.1761062,-3.1318707,1.55163,0.48990107,-0.50077814,-0.3602839,1.6444956,-0.7770111,-1.7274506,0.85535187,-2.583857,12
0.77820843,-2.1849139,0.20713884,0.84049535,1.8808374,-0.65870494,-2.0871425,1.4291552,-1.1601846,0.8524955,-0.22583579,-0.9127134,-2.9121163,-3.587129,0.18585013,-2.1019542,12
0.035380512,-1.0091993,-2.3072593,1.0466626,2.0190375,-0.44711918,-1.5368937,-0.2559773,-1.400005,1.5790973,4.0872297,-1.0356363,3.2448034,0.25696662,-1.9072309,-3.1175237,12
-2.4087572,-5.5425262,0.8160411,-0.95519304,1.5172349,-2.0996568,-1.9917796,-0.8268764,-2.2806535,1.9040245,0.20427802,-0.91135526,-0.5794201,0.89153296,-0.19013624,-1.0031589,12
-0.42788392,-4.1446867,-0.64005256,-0.4617151,2.6288786,0.76312166,-0.39467677,-1.0893989,-0.55154747,1.152548,0.854257,0.3087926,0.533225,0.36670625,0.07843966,-3.264578,12
-2.1958027,-1.2814676,-0.85688823,0.22837994,1.9668257,0.48086026,0.32675636,1.6322432,-1.5517257,0.72863287,-0.27975288,0.6431666,0.8328278,0.33089763,-1.8812004,-4.0800867,12
0.6126325,-0.64523226,-0.3330086,1.6569486,-1.2155216,1.8051548,-2.5290012,-2.14038,0.49639106,0.9349671,-1.1288114,3.2497916,-1.3414235,-1.4141157,1.6548284,-3.3370423,12
2.9163675,-0.18846522,-1.6295187,3.4725437,1.8244431,-3.4683466,-1.3336033,0.70285934,-0.74708986,-1.3768289,-4.0342464,-0.16112885,1.4063618,-0.056403115,-0.27885956,-4.8029604,12
-1.0818844,-1.7911029,-0.36225653,-0.46308112,2.2439334,-3.2306411,-1.8937451,-0.55169,-1.49915,2.2287683,-1.5201279,0.40040395,0.12027423,1.315265,-2.0023434,-2.9892106,12
-0.18874557,-1.5141734,0.37704006,1.2278157,3.538118,-1.4252518,0.06957069,-0.39212936,1.6117495,0.93873686,-0.9535935,-0.25940353,-0.39863658,-1.3545399,1.7082908,-2.9643726,12
0.21229412,-2.3488264,-0.75256723,0.36384565,2.3803203,-0.23866479,-2.0807116,0.55599326,-1.080238,0.87990296,-0.05672402,-1.2732493,-1.7642088,-3.519695,-0.24206062,-1.7998434,12
0.37050003,-1.6211398,-1.470176,-1.3321658,6.5576105,0.6663632,0.00013151765,-0.93890774,-1.138433,-0.9202438,0.97940713,-2.4252396,-0.98671556,-0.12977342,1.8158691,-0.14677292,12
-0.95280087,-3.2870398,-0.7019502,0.36875308,2.862047,1.8214042,-0.913172,-0.6772669,-1.580122,0.28694484,0.68163705,0.14870656,-1.736855,-0.5594802,0.5044204,-2.2767386,12
1.1007078,-1.9055058,-0.88051915,2.1777043,1.6291848,-0.50892687,-0.9065683,2.0911732,-1.273291,0.49922428,-2.980152,-2.930664,0.5460352,-2.3874176,1.7694252,-3.0105448,12
-2.1576972,-6.42937,0.38187718,-0.7643922,1.1199749,-0.85033554,-1.663681,-0.89274406,-2.8140583,1.986062,-0.23442669,-1.563627,-0.22909689,1.3455836,0.07963871,-0.6575664,12
0.08947115,-0.7649546,0.50440073,0.18655685,1.5517539,-0.23420103,-1.9071823,-0.6789391,1.7313819,0.2961263,-0.34370112,2.101686,-2.0469267,-1.0909576,1.9088789,-3.2332551,12
-1.4868681,-0.30347028,-1.7256459,0.1164329,1.4629698,0.5985932,0.24646774,1.4613599,-1.6358589,1.4882132,-0.06587584,0.025833823,1.3888378,0.6980296,-2.3879013,-4.492835,12
-1.9258771,-2.0751715,0.39093035,0.316873,2.098199,-2.0149612,-2.489095,-2.0385756,-2.4041927,1.6119864,0.35053313,-1.6836396,-1.1973805,-0.36728057,-1.0006424,-0.48107836,12
-2.928784,-5.1320806,-1.2993854,1.5423851,2.155004,-0.097715214,-0.042162806,1.2910632,-3.824426,0.4445095,1.3641921,-0.6216633,-2.3113444,-1.071735,0.45446798,0.61780757,12
-0.7341277,-0.5809284,-0.8940112,-0.37904972,4.7757316,1.4079845,-1.2566675,0.097687766,-0.68331265,0.20488992,-0.62936413,1.3929474,-1.6508756,0.30121773,1.65025,-2.3028626,12
-1.6085285,-3.0200279,-0.48967743,-0.62487924,0.89159936,-1.903779,-1.8616488,-2.3149712,-2.312791,2.3547804,-1.5191958,0.0098210275,0.5729861,-0.10579024,-0.1580105,-2.3539245,12
-0.51611954,-4.372947,-0.043107215,-0.05698763,2.132368,0.9409103,-1.208755,-1.1026051,0.30357364,1.8737506,0.80121756,0.47056958,1.1496156,0.5872633,-0.13469791,-3.279427,12
0.490857,0.1801208,1.5043447,1.0088899,3.1631255,-1.5111386,-1.4711008,1.9770489,-0.3891915,0.7703524,-0.55625725,0.7700722,-0.43649468,-0.4341901,1.7756286,-3.1427221,12
-0.15556529,-3.0768971,-1.9220922,-0.4862827,1.7580352,0.95040876,-2.8872762,-1.021416,0.52893054,1.3521441,1.520855,-0.518069,1.3106068,-0.45559847,-0.68549925,-2.9349055,12
-1.4105487,-4.8331933,-1.5487686,0.28470892,0.31917793,-0.74350804,-0.6965991,0.42803746,-1.872594,0.44051614,-0.21220253,1.8503048,-0.42280513,-0.74528265,0.6122702,-1.2400894,12
1.2767789,-1.0266054,-1.3643166,-0.3294483,1.093426,-2.3250635,-0.40731892,-4.032067,0.8343714,-2.3964834,0.025793176,-0.16284764,-4.9208145,-1.866747,-1.0029262,-4.5238237,12
-0.43520904,-0.21545173,0.9786118,1.7539048,2.9906387,-1.5169525,-1.3623998,2.6912317,-1.8731471,0.00894659,-1.9202769,-0.05921199,-0.10611151,0.17976901,1.8724526,-3.1868966,12
-2.5854976,-1.0480748,-0.07112692,0.1258623,2.7388825,0.34088507,0.0765816,1.3915799,-0.9845223,0.095097,-0.048493996,1.0271343,0.2515778,-0.5240326,-0.91066986,-3.942455,12
-2.8504143,-4.162615,-0.50037134,-1.3582118,1.1208419,0.032200992,-0.56844866,-0.17963095,-1.3409176,1.8917133,-2.7164342,-1.5477034,0.3747677,-0.026172424,1.4487001,-1.4885874,12
1.295615,-3.898825,-0.8821416,0.17474505,2.0101511,0.2139489,-0.40420052,-1.7561774,-1.9384065,1.4278132,4.0785513,-1.814346,2.9860365,-0.18607508,-2.3366673,-2.2996123,12
-0.9610589,-2.564023,-0.26536265,3.262219,0.40350798,3.2566473,-0.117209606,-1.4543709,-0.4522171,-0.60209507,0.021952532,1.7171961,-1.4127395,-1.0114256,0.42358786,-4.505263,12
1.055182,-0.6071359,-0.5315811,3.4826446,-1.4183753,1.6038346,-1.9949106,-2.5950928,-1.0088408,0.7971962,-1.1866482,4.019648,0.83832246,-1.3086747,1.0011613,-2.9126115,12
-1.983081,-2.972247,-1.5937842,0.034023225,2.4187315,-1.4217699,0.22562817,1.0667355,-3.339555,0.77471,-0.14858891,-0.2711118,-2.165479,-0.97287244,-0.2348266,-0.5406278,12
1.3315848,-1.9720161,-0.78425264,2.9323964,-0.91781455,1.3938576,-2.6498976,-1.5479037,0.4573538,0.35599655,-1.1860347,2.6902616,-0.9417537,-0.7816838,0.12206935,-3.689044,12
-1.5060656,-1.7361426,-0.7551177,0.72166216,1.5218937,1.5102895,0.0020763725,0.8632757,-1.1239475,2.331017,1.7270043,-0.31934422,1.1294417,0.79775256,-3.1712563,-3.795182,12
-1.9203976,-0.35382915,-1.6717397,0.16050693,1.4789912,0.7322702,0.25529876,1.7615066,-1.461836,1.0351384,0.8262321,0.29167163,1.2679366,0.33395657,-2.328173,-4.0358076,12
-1.4160228,-1.1461675,-0.5174568,1.6495779,3.683948,-1.4259063,0.5901381,0.004133273,-1.173355,-0.34203088,0.3268605,0.024914421,-0.10083604,-1.3460084,0.13264564,-3.0444388,12
0.105126485,-1.3199747,0.6115271,2.6648016,1.3089623,-2.1667259,-1.0656824,1.1586823,-1.471352,-0.7332483,-2.9119444,0.41650075,-0.043083902,-1.6334561,0.2807374,-3.1214387,12
-1.2210234,-1.9239417,-1.4824837,1.2923303,3.1668344,-2.3724203,-1.5433257,-0.12784351,-2.1867635,0.61404806,-0.61605674,-0.1798281,-0.40490592,-0.45941442,-1.274388,-1.6689658,12
1.0984453,-0.43845302,-0.42814314,2.5281644,2.9653506,-2.8387225,-0.3724542,0.152058,0.82056165,-0.7883224,-1.6232699,0.5070481,0.7790674,0.8272192,1.3021592,-4.044805,12
-0.01371108,-2.6520011,-2.0111237,2.2531428,0.94935036,1.1704012,-1.4886153,-0.49798882,0.9746102,-0.36845693,-0.65828097,2.0014145,-1.6514812,0.45901892,1.564846,-3.3827214,12
-0.9383473,-3.7445633,0.30747092,0.5625298,3.5221677,-0.91470003,0.8113375,-0.42714664,-2.7530475,-2.3447907,-0.50313324,-0.7652633,0.83437157,-1.0187488,-1.754041,-4.0062304,12
-2.435608,-2.213292,0.6560899,0.51174414,1.945798,-2.2390556,-0.07899629,0.22150779,-1.9751804,1.8597779,-0.64522636,-1.0061466,-0.36309052,-0.41821244,0.3991555,-2.661948,12
-1.530987,-3.4948795,-0.43666285,1.2822866,3.2234404,0.93461615,-1.2973372,0.8413645,-1.2979207,1.0378162,0.80310345,1.1644212,-1.4017209,-0.88163775,-2.7609375,-1.0600772,12
-0.50220007,-3.189538,-1.0848277,2.4697676,1.401257,0.83217263,-0.4854873,-0.86232203,-0.7136524,-0.30122936,1.0919915,1.8658655,0.36220232,-0.1161339,-0.16333465,-3.746808,12
-4.2867813,-1.4833423,0.42138615,-0.38822588,2.4091337,0.6085287,3.2125432,-0.60740995,-2.6063063,-2.8895373,-0.22542875,0.46929726,0.8229785,-1.9211106,-1.3600572,-5.049014,12
0.24473916,-1.6778932,-1.4948745,3.013587,4.5233693,-1.4984919,0.064847946,-0.7337784,0.18633403,-0.6533578,-0.057974286,0.2851575,0.9233123,0.67028505,2.1070619,-2.6991632,12
-2.345359,-2.4488766,0.3681264,0.66179067,1.7337168,2.473075,1.6810504,-1.4768026,-1.3946557,-0.92002237,0.77568746,1.4845918,0.70101726,-0.89140975,0.060160987,-5.4895773,12
-0.8488451,-3.1938653,-0.881431,0.64378417,2.7656085,2.372722,-0.94043696,-1.1877751,-1.1813006,0.27832815,0.27864394,0.552966,-1.7578388,-0.49372274,1.0656723,-1.8582314,12
-3.0833259,-2.8137696,-0.77450716,-0.25323644,2.2952867,0.6479173,2.3582227,-0.1833479,-1.5352379,-0.9018522,1.0604517,1.4448571,1.3441768,-1.0984977,-1.1765103,-4.450148,12
-0.29148448,-4.9202213,-1.2015176,-1.4121895,0.4041367,0.32087502,-0.8740934,0.06616706,-1.705963,2.0883307,0.3885411,1.2085115,0.22945131,0.9057361,-0.9983522,-1.9856014,12
-1.8345764,-1.244404,-1.80577,0.5017971,2.5971057,0.2716769,-0.39549512,1.3294382,-0.83568025,2.5240967,-1.5246955,1.6933994,-0.26733348,1.7545851,-3.1797004,-1.6408036,12
-0.3224594,-3.4147506,-1.552884,-1.3448807,2.0034177,-0.41268227,-1.3490361,-0.53380895,-2.7685208,3.21936,0.8437698,0.26051173,0.28280678,0.74110615,-3.0514987,-1.8246397,12
-1.735699,-2.1315298,0.3658201,-0.39076856,3.0997868,-2.4691691,-1.1741524,0.8042916,-2.1599889,0.6661373,-1.6097013,0.12108838,-1.2773817,0.56479204,-0.39668012,-2.2378101,12
0.70781386,-2.90117,-3.0645945,-0.722553,1.8911804,0.6058444,-3.8186362,-1.9025985,1.9154515,-0.3966616,-0.6212229,0.80423266,-1.0778153,-2.6944878,0.9801915,-2.772289,12
0.4710014,-1.4714628,0.47192025,1.8325155,0.46158686,0.57786435,-2.3837528,-1.7737788,-0.03105251,0.6669501,-1.4077231,2.9237752,-0.66814864,-1.1693882,1.0574132,-2.8828607,12
1.6359444,-0.8781697,-0.7027974,4.374259,-3.377216,3.6297004,-1.9078062,-2.6660604,0.63305044,0.1043969,-0.8710186,1.7893325,-3.9095223,0.6657969,1.0561041,-5.360447,12
-5.0827665,-1.6474683,0.1393967,0.14620107,1.8963518,1.5515902,3.2891326,-0.49455184,-2.539232,-3.439949,0.6247423,-0.015590675,0.643919,-2.5175543,-1.912343,-4.222511,12
1.3487965,-0.32151642,0.58447707,2.8620038,3.75516,-2.9821784,0.98592603,-1.0471843,0.5567908,-0.051241837,-1.5698607,-0.6393976,1.2668563,0.6455433,0.9206378,-4.308014,12
